,kcat,MW,kcat_MW
MPTG_num3,7398.772633184972,38570.10639999998,690575.7843454097
MPTG_num4,7398.772633184972,23104.664300000022,1152822.6999370805
MPTG2_num2,3.20317816734314,28152.784200000016,409.60216653936834
MPTG2_num3,1.7962191104888916,38570.10639999998,167.65286387076216
MPTG2_num4,5.15746021270752,23104.664300000022,803.5977724959655
NHFRBO_num2,7398.772633184972,34001.68540000005,783360.6236314938
DCTPD_num2,257.71,29819.83539999997,31112.04295916404
GSNHYDRO_num2,14.496153846153849,28756.02880000001,1814.7900118306263
HXPRT_num2,4.297686666666666,17774.197499999995,870.4568518494298
UPPRT_num2,2.1397,20951.408099999982,367.6564345095262
XTSNH_num2,14.496153846153849,55954.80010000014,932.6483832108931
XTSNH_num3,14.496153846153849,29078.515199999994,1794.6636369574285
NADPHQR2_num2,803.4542173913044,35840.13280000004,80703.80762117858
NADPHQR2_num3,803.4542173913044,36234.82500000005,79824.73166653053
NADPHQR2_num4,803.4542173913044,33175.92590000003,87184.7613636216
NADPHQR3_num2,803.4542173913044,35840.13280000004,80703.80762117858
NADPHQR3_num3,803.4542173913044,36234.82500000005,79824.73166653053
NADPHQR3_num4,803.4542173913044,33175.92590000003,87184.7613636216
NADPHQR4_num2,803.4542173913044,35840.13280000004,80703.80762117858
NADPHQR4_num3,803.4542173913044,36234.82500000005,79824.73166653053
NADPHQR4_num4,803.4542173913044,33175.92590000003,87184.7613636216
IMPD_num2,7.649166666666667,39770.42970000006,692.3988553234052
IMPD_num3,7.649166666666667,50818.08350000015,541.8740358439514
ALCD2x_num2,292.8888888888889,35528.24010000003,29677.79988629381
DAPDC_num2,18.235,47030.927100000015,1395.8049319423255
THDPS_num2,3.973286628723145,34948.319300000025,409.2852574859962
ACMANAptspp_num2,33.427110037999995,9132.906999999994,13176.26426468594
ACMUMptspp_num2,33.427110037999995,9132.906999999994,13176.26426468594
GLYBabcpp_num2,30.112489700317383,67401.7152000002,1608.3413100018895
LEUt2rpp_num2,42.14790725708008,11479.888099999986,13217.242607572844
LEUt2rpp_num3,74.26730346679688,44831.84830000004,5963.668744847812
PA120abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PA140abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PA141abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PA160abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PA161abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PA180abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PA181abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PGP120abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PGP140abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PGP141abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PGP160abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PGP161abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PGP180abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PGP181abcpp_num2,3.502561569213867,124789.74090000006,101.0437361134862
PSERtex_num2,7398.772633184972,47593.63490000012,559645.875660273
PSERtex_num3,7398.772633184972,41773.55320000008,637618.2881054477
PSERtex_num4,7398.772633184972,28237.185099999977,943280.337085226
TREptsp_num2,34.434383392333984,70672.65460000037,1754.0558072146011
TREptsp_num3,13.199729919433594,37186.542300000045,1277.855502848429
TREptspp_num2,34.434383392333984,70672.65460000037,1754.0558072146011
TREptspp_num3,13.199729919433594,37186.542300000045,1277.855502848429
URAt2pp_num2,35.275047302246094,66934.41170000029,1897.2329338943807
URAt2rpp_num2,35.275047302246094,66934.41170000029,1897.2329338943807
XANt2pp_num2,35.275047302246094,66934.41170000029,1897.2329338943807
CYSTRS_num2,6.464971542358398,17903.293699999987,1299.9785370493169
FMETTRS_num2,12.649192307692308,67618.3354000002,673.4429654074593
PHETA1_num2,2.85,79835.55380000017,128.5141708380055
SHK3Dr_num2,121.6825,29304.723,14948.341262260012
TYRTA_num2,2.85,79835.55380000017,128.5141708380055
THRD_L_num2,190.85,186284.7,3688.225603068851
ALCD19_reverse_num3,292.8888888888889,12076.66319999998,87308.88512316893
ARAI_reverse_num2,90.25315789473684,40744.81530000008,7974.299699943713
MCITL2_reverse_num2,63.21666666666667,133097.44480000008,1709.8750493818636
PMANM_reverse_num2,24.803846153846155,48814.1480000001,1829.2615934594608
GALUi_reverse_num2,104.56153846153846,31965.24090000002,11775.964387039492
GAPD_reverse_num2,6.45,144180.3724000001,161.04827316980894
PGM_reverse_num2,148.6390909090909,40788.52830000008,13118.90253399327
PGM_reverse_num3,148.6390909090909,26261.725800000004,20375.68784884378
PGM_reverse_num5,148.6390909090909,27245.198199999995,19640.184789433
CAt6pp_reverse_num2,7398.772633184972,59439.223900000114,448114.5568838063
CAt6pp_reverse_num3,7398.772633184972,110211.51420000078,241676.9397717404
CAt6pp_reverse_num4,7398.772633184972,102945.8825000007,258733.8204562549
CAt6pp_reverse_num5,7398.772633184972,16516.11209999999,1612702.8757249662
CAt6pp_reverse_num6,7398.772633184972,17368.61709999997,1533546.4721290874
CAt6pp_reverse_num7,7398.772633184972,13486.381899999978,1974998.3114052208
CAt6pp_reverse_num8,7398.772633184972,10045.804699999991,2651413.428280755
CAt6pp_reverse_num9,7398.772633184972,13770.982899999985,1934181.5811466824
MG2t3_2pp_reverse_num2,7398.772633184972,96721.91680000008,275383.10199685657
NH4tpp_reverse_num2,7398.772633184972,143096.6448000002,186137.0091289929
MI2DH_reverse_num2,58.0,35211.25800000003,5929.921617682612
MI2DH_reverse_num3,58.0,36224.43570000004,5764.064945806727
MI2DH_reverse_num4,58.0,38022.71920000005,5491.453646481962
UAGAAT_reverse_num2,9.166666666666666,36468.071600000025,904.9011519435531
UAGAAT_reverse_num4,9.166666666666666,39787.823900000025,829.3994686148185
UAGAAT_reverse_num5,9.166666666666666,32647.44630000001,1010.7988139948326
ACOATA_reverse_num2,17.168145925555557,36468.071600000025,1694.7790936112992
ACOATA_reverse_num4,17.168145925555557,39787.823900000025,1553.3728481189935
ACOATA_reverse_num5,17.168145925555557,32647.44630000001,1893.113622550012
MCOATA_reverse_num2,92.33634818181818,36468.071600000025,9115.12012756236
MCOATA_reverse_num4,92.33634818181818,39787.823900000025,8354.587430818132
MCOATA_reverse_num5,92.33634818181818,32647.44630000001,10181.833225177716
ALCD2x_reverse_num2,292.8888888888889,35528.24010000003,29677.79988629381
LEUt2rpp_reverse_num2,42.14790725708008,11479.888099999986,13217.242607572844
LEUt2rpp_reverse_num3,74.26730346679688,44831.84830000004,5963.668744847812
PSERtex_reverse_num2,7398.772633184972,47593.63490000012,559645.875660273
PSERtex_reverse_num3,7398.772633184972,41773.55320000008,637618.2881054477
PSERtex_reverse_num4,7398.772633184972,28237.185099999977,943280.337085226
URAt2rpp_reverse_num2,35.275047302246094,66934.41170000029,1897.2329338943807
PHETA1_reverse_num2,2.85,79835.55380000017,128.5141708380055
SHK3Dr_reverse_num2,121.6825,29304.723,14948.341262260012
TYRTA_reverse_num2,2.85,79835.55380000017,128.5141708380055
